Facility ID,Name,Address,City,County,State,Zip Code,Latitude,Longitude,Coordinate Source,Address Match Type,Open USTs,Closed USTs,Temporarily Out of Service USTs,Facility Status,Land Use,Estimated Population within 1500ft,Estimated Private Domestic Wells wihtin 1500ft,Within Source Water Protection Area (SPA),SPA Public Water System and Facility ID,SPA Water Type,SPA Facility Type,SPA HUC12,Within Groundwater Wellhead Protection Area (WHPA),WHPA Public Water System and Facility ID,WHPA Water Type,WHPA Facility Type,WHPA HUC12,Within 100-year Floodplain,Date_of_Last_Inspection,EPA Region,Tribe,x,y
GA9137035,ROYAL CROWN BOTTLING CO OF TIFTO,2755 MARSHALL DR,TIFTON,,Georgia,31793,31.44022269,-83.55135134,Geocode,PointAddress,0,2,0,Closed UST(s),"Developed, Low Intensity",14,4,No,,,,,No,,,,,No,,4,,-83.55135134,31.44022269000004
GA1370124,UFO,2706 CARPENTER RD,TIFTON,,Georgia,31794,31.44022843,-83.5470175,Geocode,StreetAddress,0,5,0,Closed UST(s),"Developed, Medium Intensity",16,2,No,,,,,No,,,,,No,,4,,-83.5470175,31.440228430000047
GA4190031,A&P FOOD MART,169 HIGHLAND ST,ARLINGTON,,Georgia,39813,31.44031742,-84.72548122,Geocode,StreetAddress,2,0,1,Open UST(s),"Developed, Low Intensity",273,18,No,,,,,Yes,GA0370000_4658,GW,WL,031300090503,No,,4,,-84.72548122,31.440317420000042
GA4190013,ARLINGTON CHEVRON,104 WEST HIGHLAND ST,ARLINGTON,,Georgia,39813,31.44044218,-84.72545393,Geocode,StreetName,4,5,0,Open UST(s),,,,,,,,,,,,,,,,4,,-84.72545393,31.440442180000048
GA9137098,SHELL TRAVEL PLAZA,603 OLD OMEGA RD,TIFTON,,Georgia,31793,31.44045198,-83.53081211,Geocode,StreetAddress,4,0,0,Open UST(s),Non-Developed,132,16,No,,,,,No,,,,,No,,4,,-83.53081211,31.440451980000034
GA1370073,TIFTON #2 SLUDGE DISPOSAL FARM (SITE),185 OLD BROOKFIELD RD,TIFTON,,Georgia,31793,31.4406743,-83.45454788,Geocode,PointAddress,0,0,1,Open UST(s),Non-Developed,70,5,No,,,,,No,,,,,No,,4,,-83.45454788,31.44067430000007
GA490028,WILLARD ODOM FARM,RT 2 BOX 184,ARLINGTON,,Georgia,39813,31.4411179,-84.724658,Geocode,Postal,0,1,0,Closed UST(s),,,,,,,,,,,,,,,,4,,-84.724658,31.44111790000005
GA4190016,ARLINGTON MFG CO,,ARLINGTON,,Georgia,39813,31.4411179,-84.724658,Geocode,Postal,0,1,0,Closed UST(s),,,,,,,,,,,,,,,,4,,-84.724658,31.44111790000005
GA9137063,GRAY & SON VAULT COMPANY,230 PONCE DE LEON,TIFTON,,Georgia,31794,31.44129867,-83.50168186,Geocode,PointAddress,0,1,0,Closed UST(s),Non-Developed,541,37,No,,,,,No,,,,,No,,4,,-83.50168186,31.441298670000037
GA9137096,SOUTHSIDE CITGO,127 TIFTON ELDORADO RD,TIFTON,,Georgia,31794,31.44184774,-83.49290519,Geocode,PointAddress,0,0,2,Open UST(s),"Developed, Open Space",619,64,No,,,,,No,,,,,No,,4,,-83.49290519,31.44184774000007
GA10002178,FORMER SUNBELT AUCTION,3690 HIGHWAY 82 WEST,TIFTON,,Georgia,31794,31.44191241,-83.57410055,Geocode,PointAddress,0,2,0,Closed UST(s),"Developed, Low Intensity",77,26,No,,,,,No,,,,,No,,4,,-83.57410055,31.441912410000043
GA1370149,DIXIE FOOD MART,2106 S MAIN ST,TIFTON,,Georgia,31794,31.44226313,-83.50591962,Geocode,PointAddress,3,0,0,Open UST(s),"Developed, Medium Intensity",364,9,No,,,,,No,,,,,No,,4,,-83.50591962,31.44226313000007
GA9137090,RILEYS RECYCLING,2105 N MAIN STREET,TIFTON,,Georgia,31794,31.44242824,-83.50591258,Geocode,PointAddress,0,2,0,Closed UST(s),"Developed, Medium Intensity",386,9,No,,,,,No,,,,,No,,4,,-83.50591258,31.442428240000027
GA9137073,LYN INGRAM,3726 US HWY 82 W,TIFTON,,Georgia,31793,31.44311744,-83.57659822,Geocode,PointAddress,0,0,3,Open UST(s),"Developed, Medium Intensity",85,26,No,,,,,No,,,,,No,,4,,-83.57659822,31.443117440000037
GA9137032,MATHIS PROPERTIES,17 TH ST & SOUTH CENTRAL AVE,TIFTON,,Georgia,31794,31.4433,-83.515383,Geocode,StreetInt,0,3,0,Closed UST(s),"Developed, Medium Intensity",732,0,No,,,,,No,,,,,No,,4,,-83.515383,31.44330000000008
GA9137014,RACEWAY 899 TIFTON,1407 HWY 82 W,TIFTON,,Georgia,31794,31.44347462,-83.47767767,Geocode,StreetAddress,0,0,3,Open UST(s),"Developed, Medium Intensity",49,5,No,,,,,No,,,,,Yes,,4,,-83.47767767,31.443474620000075
GA9137050,NITAS  FOOD STORE,1520 S CENTRAL AVE,TIFTON,,Georgia,31794,31.44349139,-83.5153748,Geocode,PointAddress,0,0,3,Open UST(s),"Developed, Medium Intensity",743,0,No,,,,,No,,,,,No,,4,,-83.5153748,31.443491390000077
GA1370098,SUNNY SWIFTY FOOD STORE,1355 S MAIN ST,TIFTON,,Georgia,31794,31.44367071,-83.50638131,Geocode,PointAddress,2,3,1,Open UST(s),"Developed, Low Intensity",472,6,No,,,,,No,,,,,No,,4,,-83.50638131,31.44367071000005
GA1370089,UPS TIFTON (UST),1707 EASTMAN DR,TIFTON,,Georgia,31794,31.44412304,-83.53879385,Geocode,PointAddress,3,3,0,Open UST(s),"Developed, High Intensity",8,1,No,,,,,No,,,,,No,,4,,-83.53879385,31.44412304000008
GA1370147,E Z MART,3301 HWY 82 WEST,TIFTON,,Georgia,31794,31.44424836,-83.54756588,Geocode,PointAddress,4,0,0,Open UST(s),"Developed, Medium Intensity",2,0,No,,,,,No,,,,,No,,4,,-83.54756588,31.444248360000074
GA10001817,TIFTON HOUSING AUTHORITY,325 OLD OMEGA ROAD,TIFTON,,Georgia,31793,31.44473186,-83.52057204,Geocode,PointAddress,0,1,0,Closed UST(s),"Developed, Low Intensity",1104,0,No,,,,,No,,,,,No,,4,,-83.52057204,31.444731860000047
GA1370121,CALHOUN OIL CO,700 MCCORMICK DR,TIFTON,,Georgia,31794,31.44474095,-83.53503429,Geocode,StreetName,0,2,0,Closed UST(s),,,,,,,,,,,,,,,,4,,-83.53503429,31.44474095000004
GA1370082,PREMIERE TRANSPORTATION/ITL - TI,1510 REBEL RD,TIFTON,,Georgia,31794,31.44485391,-83.54037917,Geocode,PointAddress,0,4,0,Closed UST(s),"Developed, High Intensity",3,0,No,,,,,No,,,,,No,,4,,-83.54037917,31.444853910000063
GA470227,GA POWER/PLANT MITCHELL,5200 RADIUM SPRINGS RD,ALBANY,,Georgia,31705,31.4449682,-84.13650055,Geocode,PointAddress,0,4,0,Closed UST(s),Non-Developed,8,2,No,,,,,No,,,,,No,,4,,-84.13650055,31.444968200000062
GA9137016,J M FOOD MART,1303 US HWY 82 E,TIFTON,,Georgia,31794,31.44545586,-83.48569593,Geocode,PointAddress,3,0,0,Open UST(s),"Developed, Medium Intensity",143,15,No,,,,,No,,,,,No,,4,,-83.48569593,31.44545586000004
GA1370108,LIL PANTRY 6,1302 S CENTRAL AVE,TIFTON,,Georgia,31794,31.44547149,-83.51476271,Geocode,PointAddress,3,0,0,Open UST(s),"Developed, Medium Intensity",829,0,No,,,,,No,,,,,No,,4,,-83.51476271,31.445471490000045
GA9137104,MURPHY USA #6720,1852 US HWY 82W,TIFTON,,Georgia,31794,31.44570568,-83.54294059,Geocode,PointAddress,4,0,0,Open UST(s),"Developed, Medium Intensity",0,0,No,,,,,No,,,,,No,,4,,-83.54294059,31.44570568000006
GA9137075,C.D.'S GAS & BEVERAGE,1160 MAIN STREET,TIFTON,,Georgia,31794,31.44572674,-83.50725896,Geocode,StreetAddress,2,0,0,Open UST(s),"Developed, Medium Intensity",435,1,No,,,,,No,,,,,No,,4,,-83.50725896,31.445726740000055
GA1370040,TIFT COUNTY SCHOOL BUS SHOP,1050 JAY FLOWERS RD,TIFTON,,Georgia,31794,31.44583159,-83.49732616,Geocode,StreetAddress,3,3,0,Open UST(s),"Developed, Open Space",693,50,No,,,,,No,,,,,No,,4,,-83.49732616,31.44583159000007
GA1370153,QUICK STOP #175,1280 US HWY 82 EAST,TIFTON,,Georgia,31794,31.44589224,-83.48751982,Geocode,PointAddress,4,3,0,Open UST(s),"Developed, Medium Intensity",229,22,No,,,,,No,,,,,No,,4,,-83.48751982,31.445892240000035
GA1370085,SPEEDETTE FOOD STORE 5,1313 SOUTH RIDGE AVE,TIFTON,,Georgia,31794,31.44597131,-83.51850434,Geocode,PointAddress,0,2,0,Closed UST(s),"Developed, Low Intensity",1108,0,No,,,,,No,,,,,No,,4,,-83.51850434,31.44597131000006
GA1370032,PLANT TELEPHONE CO INC HEADQUART,1703 US HWY 82 W,TIFTON,,Georgia,31793,31.44693085,-83.54012295,Geocode,StreetAddress,3,0,0,Open UST(s),"Developed, Medium Intensity",5,0,No,,,,,No,,,,,No,,4,,-83.54012295,31.446930850000058
GA10002086,PRINCE HONDA,1501 U S HIGHWAY 82 WEST,TIFTON,,Georgia,31793,31.44757411,-83.53843113,Geocode,PointAddress,0,2,0,Closed UST(s),"Developed, Medium Intensity",7,0,No,,,,,No,,,,,No,,4,,-83.53843113,31.447574110000062
GA9137070,EXXON/BURGER KING,1504 HWY 82 WEST,TIFTON,,Georgia,31794,31.44762181,-83.5381401,Geocode,PointAddress,0,2,0,Closed UST(s),"Developed, High Intensity",7,0,No,,,,,No,,,,,No,,4,,-83.5381401,31.447621810000044
GA1370090,JONES VOLKSWAGEN INC,U S 82 W 1449,TIFTON,,Georgia,31793,31.44803829,-83.53735696,Geocode,StreetAddress,0,3,0,Closed UST(s),"Developed, High Intensity",6,0,No,,,,,No,,,,,No,,4,,-83.53735696,31.448038290000056
GA9137091,SUNMART,902 SOUTH CENTRAL AVE,TIFTON,,Georgia,31794,31.44826116,-83.51357241,Geocode,PointAddress,1,4,1,Open UST(s),"Developed, Low Intensity",631,0,No,,,,,No,,,,,No,,4,,-83.51357241,31.448261160000072
GA4190032,DEER RUN PLANTATION,OLD MILFORD RD BOX 300,LEARY,,Georgia,31762,31.44834239,-84.511619,Geocode,StreetName,0,6,0,Closed UST(s),,,,,,,,,,,,,,,,4,,-84.511619,31.44834239000005
GA9137003,ROSS CONCRETE & SUPPLY INC,109 EAST NINTH ST,TIFTON,,Georgia,31793,31.44898449,-83.50759718,Geocode,StreetAddress,0,2,0,Closed UST(s),"Developed, High Intensity",233,0,No,,,,,No,,,,,No,,4,,-83.50759718,31.448984490000043
GA9137101,FRIENDLY EXPRESS #101,1310 HIGHWAY 82 W,TIFTON,,Georgia,31793,31.44900001,-83.53475332,Geocode,PointAddress,3,0,1,Open UST(s),"Developed, High Intensity",6,0,No,,,,,No,,,,,No,,4,,-83.53475332,31.449000010000077
GA9137102,RUDYS TIRE SERVICE,222 EAST NINTH STREET,TIFTON,,Georgia,31794,31.44900164,-83.50725414,Geocode,PointAddress,0,2,0,Closed UST(s),"Developed, Medium Intensity",245,0,No,,,,,No,,,,,No,,4,,-83.50725414,31.449001640000063
GA9137041,STAFFORD R T LLC,1306 US HWY 82 W,TIFTON,,Georgia,31794,31.44928397,-83.5340716,Geocode,PointAddress,0,3,0,Closed UST(s),"Developed, High Intensity",6,0,No,,,,,No,,,,,No,,4,,-83.5340716,31.449283970000067
GA9137021,FLASH FOODS #288,1203 US HWY 82 W,TIFTON,,Georgia,31794,31.44980835,-83.53288175,Geocode,PointAddress,4,3,0,Open UST(s),"Developed, Medium Intensity",5,0,No,,,,,No,,,,,Yes,,4,,-83.53288175,31.44980835000007
GA1590040,WEBBS SERVICE STATION,3931 US HWY 82 E,TY TY,,Georgia,31795,31.44989847,-83.5912208,Geocode,StreetAddress,0,4,0,Closed UST(s),Non-Developed,73,13,No,,,,,Yes,GA2770085_9468,GW,WL,031102040105,No,,4,,-83.5912208,31.44989847000005
GA40020,GRANVIEW FARMS,OFF GA HWY 62,ARLINGTON,,Georgia,39813,31.45007311,-84.66700874,Geocode,StreetName,0,1,0,Closed UST(s),,,,,,,,,,,,,,,,4,,-84.66700874,31.450073110000062
GA4190018,FARMERS MUTUAL EXCHANGE,GA HWY 62,ARLINGTON,,Georgia,39813,31.45007311,-84.66700874,Geocode,StreetName,0,1,0,Closed UST(s),,,,,,,,,,,,,,,,4,,-84.66700874,31.450073110000062
GA4190029,GOLD KIST COMPLEX,GA HWY 62 W,ARLINGTON,,Georgia,39813,31.45007311,-84.66700874,Geocode,StreetName,0,1,0,Closed UST(s),,,,,,,,,,,,,,,,4,,-84.66700874,31.450073110000062
GA1370136,ALBANY RD 66,I-75 & US 82,TIFTON,,Georgia,31794,31.4500775,-83.530629,Geocode,StreetInt,0,3,0,Closed UST(s),"Developed, Low Intensity",76,17,No,,,,,No,,,,,No,,4,,-83.530629,31.450077500000077
GA9000605,CHEVRON #44082,US 82 @ I-75 RT 1 BOX 250,TIFTON,,Georgia,31794,31.4500775,-83.530629,Geocode,StreetInt,0,4,0,Closed UST(s),"Developed, Low Intensity",76,17,No,,,,,No,,,,,No,,4,,-83.530629,31.450077500000077
GA9137022,GA DOT #10482 SERVICE STATION (F,I-75 & US HWY 82 INTERCHANGE,TIFTON,,Georgia,31793,31.4500775,-83.530629,Geocode,StreetInt,0,2,0,Closed UST(s),"Developed, Low Intensity",76,17,No,,,,,No,,,,,No,,4,,-83.530629,31.450077500000077
GA9000567,HOLIDAY INN '66' (ALBANY ROAD),US 82 WEST @ I-75,TIFTON,,Georgia,31794,31.45022153,-83.530629,Geocode,StreetInt,0,3,0,Closed UST(s),"Developed, Low Intensity",79,17,No,,,,,Yes,GA2770001_9430,GW,WL,031102040105,No,,4,,-83.530629,31.45022153000008
GA1370066,PIONEER HI-BREED INT'L INC/RESEA,HWY 319 NORTH,TIFTON,,Georgia,31793,31.45038809,-83.52676228,Geocode,StreetName,0,1,0,Closed UST(s),,,,,,,,,,,,,,,,4,,-83.52676228,31.450388090000047
GA9137038,WALKER'S AUTO SALES,216 W 7TH ST,TIFTON,,Georgia,31793,31.45042947,-83.51586896,Geocode,PointAddress,0,5,0,Closed UST(s),"Developed, Medium Intensity",449,1,No,,,,,No,,,,,No,,4,,-83.51586896,31.450429470000074
GA7137001,RED TOP SHELL SVC STATION,501 SOUTH MAIN ST,TIFTON,,Georgia,31794,31.45044869,-83.50893079,Geocode,StreetAddress,0,3,0,Closed UST(s),"Developed, High Intensity",143,1,No,,,,,No,,,,,No,,4,,-83.50893079,31.45044869000003
GA9137036,MASTERS ECONOMY INN,SEVENTH & VIRGINIA STREETS,TIFTON,,Georgia,31794,31.450527,-83.5280055,Geocode,StreetInt,0,1,0,Closed UST(s),"Developed, High Intensity",142,27,No,,,,,Yes,GA2770001_9430,GW,WL,031102040105,No,,4,,-83.5280055,31.45052700000008
GA1370101,TIFTON CITGO,813 HWY 82 W,TIFTON,,Georgia,31794,31.45057939,-83.52762595,Geocode,PointAddress,0,5,0,Closed UST(s),"Developed, High Intensity",160,27,No,,,,,Yes,GA2770001_9430,GW,WL,031102040105,No,,4,,-83.52762595,31.45057939000003
GA10000111,EATON ENTERPRISES INC,811 WEST 7TH STREET,TIFTON,,Georgia,31794,31.45062746,-83.5269825,Geocode,PointAddress,0,3,0,Closed UST(s),"Developed, Medium Intensity",198,28,No,,,,,Yes,GA2770001_9430,GW,WL,031102040105,No,,4,,-83.5269825,31.450627460000078
GA9113012,COUNTRY BOYS MINI MALL INC,1982 HWY 121 NORTH,BRISTOL,,Georgia,31518,31.45063982,-82.21414049,Geocode,StreetAddress,2,4,0,Open UST(s),"Developed, Low Intensity",33,18,No,,,,,Yes,GA2290039_23402,GW,WL,030702020301,No,,4,,-82.21414049,31.45063982000005
GA9000610,FLASH FOODS #166,802 W SEVENTH ST,TIFTON,,Georgia,31794,31.45067758,-83.52540029,Geocode,PointAddress,4,7,0,Open UST(s),"Developed, High Intensity",331,31,No,,,,,Yes,GA2770001_9430,GW,WL,031102040105,No,,4,,-83.52540029,31.450677580000047
GA9137088,QUICK CHANGE #74,805 WEST SEVENTH ST,TIFTON,,Georgia,31794,31.45069233,-83.52628367,Geocode,PointAddress,2,4,0,Open UST(s),"Developed, Medium Intensity",248,29,No,,,,,Yes,GA2770001_9430,GW,WL,031102040105,No,,4,,-83.52628367,31.450692330000038
GA1370061,ADCOCK PECAN CO,801 W 7TH ST,TIFTON,,Georgia,31793,31.45073447,-83.52546575,Geocode,PointAddress,0,3,0,Closed UST(s),"Developed, High Intensity",320,31,No,,,,,Yes,GA2770001_9430,GW,WL,031102040105,No,,4,,-83.52546575,31.450734470000043
GA9137092,ROUTE 82 TRUCK STOP,306 EAST 5TH ST,TIFTON,,Georgia,31794,31.45074056,-83.5067328,Geocode,PointAddress,3,0,0,Open UST(s),"Developed, Medium Intensity",186,1,No,,,,,No,,,,,No,,4,,-83.5067328,31.450740560000042
GA9137103,ENK839,311 EAST 5TH STREET,TIFTON,,Georgia,31794,31.45076744,-83.50637767,Geocode,PointAddress,2,0,0,Open UST(s),"Developed, Medium Intensity",204,1,No,,,,,No,,,,,No,,4,,-83.50637767,31.45076744000005
GA1370151,HANZA FOOD MART,301 W SEVENTH ST,TIFTON,,Georgia,31794,31.45079263,-83.51684189,Geocode,PointAddress,3,2,0,Open UST(s),"Developed, Medium Intensity",491,4,No,,,,,No,,,,,No,,4,,-83.51684189,31.450792630000024
GA1370150,SWIFTY SERVE #633,414 W SEVENTH ST,TIFTON,,Georgia,31794,31.45120655,-83.5190425,Geocode,PointAddress,0,10,0,Closed UST(s),"Developed, Medium Intensity",558,14,No,,,,,No,,,,,No,,4,,-83.5190425,31.45120655000005
GA4190024,CALHOUN COUNTY ELEMENTARY SCHOOL,18904 MORGAN RD,ARLINGTON,,Georgia,39813,31.45141932,-84.70943845,Geocode,PointAddress,1,1,0,Open UST(s),Non-Developed,28,1,No,,,,,Yes,GA0370000_4658,GW,WL,031300090503,No,,4,,-84.70943845,31.45141932000007
GA1370115,LOCKERMAN TIRE & AUTO SER INC,104 E THIRD ST,TIFTON,,Georgia,31793,31.4516054,-83.51184187,Geocode,PointAddress,0,1,0,Closed UST(s),"Developed, High Intensity",168,0,No,,,,,No,,,,,No,,4,,-83.51184187,31.451605400000062
GA1370123,BROOKS PROPERTIES,305 TIFT AVE,TIFTON,,Georgia,31794,31.45166165,-83.50801622,Geocode,StreetAddress,0,4,2,Open UST(s),"Developed, High Intensity",181,2,No,,,,,No,,,,,No,,4,,-83.50801622,31.451661650000062
GA1370027,HUTCHINSON MOVING AND STORAGE,706 E SECOND ST,TIFTON,,Georgia,31794,31.45190474,-83.50167752,Geocode,StreetAddress,0,2,0,Closed UST(s),"Developed, Medium Intensity",479,1,No,,,,,No,,,,,No,,4,,-83.50167752,31.451904740000032
GA10001676,JOHN THORNHILL LLC,706 EAST SECOND STREET,TIFTON,,Georgia,31794,31.45190474,-83.50167752,Geocode,StreetAddress,0,2,0,Closed UST(s),"Developed, Medium Intensity",479,1,No,,,,,No,,,,,No,,4,,-83.50167752,31.451904740000032
GA9137079,UGA-TIFTON,H&H TIFT BLDG,TIFTON,,Georgia,31974,31.45209,-83.50958,Geocode,Locality,0,1,0,Closed UST(s),,,,,,,,,,,,,,,,4,,-83.50958,31.452090000000055
GA1370023,B & B VENDORS INC,410 E 3 RD ST,TIFTON,,Georgia,31794,31.45212147,-83.50724008,Geocode,PointAddress,0,1,0,Closed UST(s),"Developed, Medium Intensity",241,2,No,,,,,No,,,,,No,,4,,-83.50724008,31.452121470000066
GA1370072,TIFTON #1 MAINT - WAREHOUSE COMP,900 ARMOUR RD,TIFTON,,Georgia,31793,31.45247918,-83.49530146,Geocode,StreetAddress,2,4,0,Open UST(s),"Developed, Low Intensity",351,3,No,,,,,No,,,,,No,,4,,-83.49530146,31.45247918000007
GA9137031,TIFTON SPINNING MILL,3 RD ST & RIDGE AVE,TIFTON,,Georgia,31794,31.452615,-83.5157115,Geocode,StreetInt,0,3,0,Closed UST(s),"Developed, Medium Intensity",410,5,No,,,,,Yes,GA2770001_9430,GW,WL,031102040105,No,,4,,-83.5157115,31.452615000000037
GA1370053,TIFTON CO BRIDGE MAINT HQ/GA DOT,GA HWY 125 S 1/4 MI FROM US 41,TIFTON,,Georgia,31794,31.45350299,-83.50966997,Geocode,StreetAddressExt,2,8,0,Open UST(s),,,,,,,,,,,,,,,,4,,-83.50966997,31.45350299000006
GA9137100,TIFT COUNTY COURTHOUSE,237 E SECOND STREET,TIFTON,,Georgia,31794,31.45406844,-83.50812331,Geocode,PointAddress,0,2,0,Closed UST(s),"Developed, High Intensity",308,2,No,,,,,No,,,,,No,,4,,-83.50812331,31.45406844000007
GA1370105,SHREE DUTT LLC,207 W TWELTH ST,TIFTON,,Georgia,31794,31.454553,-83.5078248,Geocode,Postal,2,4,0,Open UST(s),,,,,,,,,,,,,,,,4,,-83.5078248,31.454553000000033
GA1360187,FLA ROCK INDS INC,RT 2 BOX 575,TIFTON,,Georgia,31794,31.454553,-83.5078248,Geocode,Postal,0,3,0,Closed UST(s),,,,,,,,,,,,,,,,4,,-83.5078248,31.454553000000033
GA1370005,TIFT COUNTY FORESTRY UNIT,US HWY 41 1/2 MI NORTH OF TIFTON,TIFTON,,Georgia,31794,31.454553,-83.5078248,Geocode,Postal,0,4,0,Closed UST(s),,,,,,,,,,,,,,,,4,,-83.5078248,31.454553000000033
GA1370030,LEWIS TAYLOR FARMS,P O BOX 822,TIFTON,,Georgia,31794,31.454553,-83.5078248,Geocode,Postal,0,3,0,Closed UST(s),,,,,,,,,,,,,,,,4,,-83.5078248,31.454553000000033
GA1370042,UGA-TIFTON,OLD FISHERIES,TIFTON,,Georgia,31794,31.454553,-83.5078248,Geocode,Postal,0,1,0,Closed UST(s),,,,,,,,,,,,,,,,4,,-83.5078248,31.454553000000033
GA1370128,JUSTINS SHELL,WHIDDON RD & I-75 EXIT 20,TIFTON,,Georgia,31794,31.454553,-83.5078248,Geocode,Postal,0,4,0,Closed UST(s),,,,,,,,,,,,,,,,4,,-83.5078248,31.454553000000033
GA1370134,RALPH VEAZEY FARM,RT,TIFTON,,Georgia,31794,31.454553,-83.5078248,Geocode,Postal,0,1,0,Closed UST(s),,,,,,,,,,,,,,,,4,,-83.5078248,31.454553000000033
GA1370148,BAY STATION #820,I-75 & CHULA EXIT 23,TIFTON,,Georgia,31794,31.454553,-83.5078248,Geocode,Postal,0,7,0,Closed UST(s),,,,,,,,,,,,,,,,4,,-83.5078248,31.454553000000033
GA1370152,FOOD MART,I-75 & ELDORADO EXIT NW QUADRANT,TIFTON,,Georgia,31794,31.454553,-83.5078248,Geocode,Postal,0,3,0,Closed UST(s),,,,,,,,,,,,,,,,4,,-83.5078248,31.454553000000033
GA9137002,TRI-COUNTY GAS,TIFTON STORAGE YARD,TIFTON,,Georgia,31794,31.454553,-83.5078248,Geocode,Postal,0,1,0,Closed UST(s),,,,,,,,,,,,,,,,4,,-83.5078248,31.454553000000033
GA9137012,WILLIAMS INVESTMENT CO,I-75 EXIT 19,TIFTON,,Georgia,31794,31.454553,-83.5078248,Geocode,Postal,0,3,0,Closed UST(s),,,,,,,,,,,,,,,,4,,-83.5078248,31.454553000000033
GA9137054,TIFTON TIFT COUNTY AIRPORT,RT 2,TIFTON,,Georgia,31794,31.454553,-83.5078248,Geocode,Postal,0,2,0,Closed UST(s),,,,,,,,,,,,,,,,4,,-83.5078248,31.454553000000033
GA9137077,UGA-TIFTON,AGRICULTURAL ENGINEERING,TIFTON,,Georgia,31794,31.454553,-83.5078248,Geocode,Postal,0,2,0,Closed UST(s),,,,,,,,,,,,,,,,4,,-83.5078248,31.454553000000033
GA9137078,UGA-TIFTON,HORTICULTURAL BLDG,TIFTON,,Georgia,31794,31.454553,-83.5078248,Geocode,Postal,0,1,0,Closed UST(s),,,,,,,,,,,,,,,,4,,-83.5078248,31.454553000000033
GA9137081,UGA-TIFTON,ADMINSTRATION BLDG,TIFTON,,Georgia,31794,31.454553,-83.5078248,Geocode,Postal,0,1,0,Closed UST(s),,,,,,,,,,,,,,,,4,,-83.5078248,31.454553000000033
GA1370065,PET DAIRY,121 SOUTH RIDGE AVE,TIFTON,,Georgia,31794,31.45493963,-83.51470215,Geocode,PointAddress,0,1,0,Closed UST(s),"Developed, Low Intensity",325,3,No,,,,,Yes,GA2770001_9430,GW,WL,031102040105,No,,4,,-83.51470215,31.45493963000007
GA9137058,EASTSIDE STANDARD STATION,801 FERRYLAKE RD,TIFTON,,Georgia,31794,31.45497756,-83.49643267,Geocode,StreetAddress,0,2,0,Closed UST(s),"Developed, Low Intensity",732,3,No,,,,,No,,,,,No,,4,,-83.49643267,31.45497756000003
GA1370022,DIXIE LILY DIST WHSE/BEATRICE/MA,130 W SECOND ST,TIFTON,,Georgia,31793,31.45512123,-83.51168892,Geocode,StreetAddress,0,1,0,Closed UST(s),"Developed, High Intensity",268,0,No,,,,,Yes,GA2770001_9430,GW,WL,031102040105,No,,4,,-83.51168892,31.45512123000003
GA1370140,TIFT COUNTY JAIL,FOURTH ST @CHESTNUT,TIFTON,,Georgia,31794,31.455135,-83.5055145,Geocode,StreetInt,0,3,0,Closed UST(s),"Developed, Medium Intensity",617,2,No,,,,,No,,,,,No,,4,,-83.5055145,31.45513500000004
GA9137028,GA POWER OLD TIFTON DIST OP HQ,106 WEST SECOND ST,TIFTON,,Georgia,31794,31.45520665,-83.51184053,Geocode,PointAddress,0,1,0,Closed UST(s),"Developed, High Intensity",269,0,No,,,,,Yes,GA2770001_9430,GW,WL,031102040105,No,,4,,-83.51184053,31.455206650000036
GA9137074,TIFT COUNTY LAW ENFORCEMENT CENT,500 MORGAN ST,TIFTON,,Georgia,31794,31.45521241,-83.5172084,Geocode,PointAddress,2,0,0,Open UST(s),"Developed, Low Intensity",454,20,No,,,,,Yes,GA2770001_9430,GW,WL,031102040105,No,,4,,-83.5172084,31.45521241000006
GA1370084,R & K FOOD STORE MYSTIC,1020 FERRY LAKE RD,TIFTON,,Georgia,31794,31.45524511,-83.49502362,Geocode,PointAddress,0,0,2,Open UST(s),"Developed, Low Intensity",700,4,No,,,,,No,,,,,No,,4,,-83.49502362,31.455245110000078
GA9047231,LEE JENKINS,6922 HARDUP RD,ALBANY,,Georgia,31707,31.45588247,-84.21119028,Geocode,PointAddress,0,1,0,Closed UST(s),Non-Developed,8,2,No,,,,,No,,,,,No,,4,,-84.21119028,31.455882470000063
GA1370095,LAMAR'S LOVE AVENUE BP,287 LOVE AVE,TIFTON,,Georgia,31794,31.4558916,-83.50855423,Geocode,PointAddress,3,4,0,Open UST(s),"Developed, Medium Intensity",390,2,No,,,,,No,,,,,No,,4,,-83.50855423,31.45589160000003
GA1370109,LIL PANTRY,1105 FERRY LAKE RD,TIFTON,,Georgia,31794,31.45599177,-83.49210771,Geocode,PointAddress,3,0,0,Open UST(s),"Developed, Low Intensity",667,16,No,,,,,No,,,,,No,,4,,-83.49210771,31.455991770000026
GA9137006,APC #450,809 CAMDEN WAY,TIFTON,,Georgia,31793,31.4561445,-83.52584219,Geocode,PointAddress,0,3,0,Closed UST(s),"Developed, High Intensity",250,12,No,,,,,Yes,GA2770001_9430,GW,WL,031102040105,No,,4,,-83.52584219,31.45614450000005
GA9137004,RADIO STATION WWGS AM TRANSMITTE,200 JOHN HOWARD WAY,TIFTON,,Georgia,31794,31.45643956,-83.51254131,Geocode,PointAddress,0,1,0,Closed UST(s),"Developed, Medium Intensity",327,0,No,,,,,Yes,GA2770001_9430,GW,WL,031102040105,No,,4,,-83.51254131,31.456439560000035
